root,multiAccept,sendfile,compression,noCompression,serverCache,keepalive,basicAuth,tls,ecdsaCertificate,aesTls,tlsMoreBits,tcpNoDelay,tcpNoPush,compressionLevel,performance
1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,371.0668
1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,369.248
1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,371.077
1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,370.5966
1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,369.103
1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,368.7052
1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,369.7386
1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,369.5466
1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,369.964
1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,371.1564
1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,370.8918
1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,369.7406
1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,369.6646
1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,369.0872
1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,370.9364
1,0,0,0,1,1,0,0,1,1,1,0,1,1,1,370.142
1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,369.688
1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,369.9712
1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,371.1728
1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,371.0584
1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,369.3602
1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,370.338
1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,369.2648
1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,368.8384
1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,370.5932
1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,369.5898
1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,368.2108
1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,370.798
1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,370.6182
1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,369.7198
1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,370.2034
1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,369.6134
1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,369.6486
1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,368.917
1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,372.5268
1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,370.1902
1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,369.7606
1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,370.7098
1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,369.4206
1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,369.4864
1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,370.498
1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,369.192
1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,371.1994
1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,369.8048
1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,370.601
1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,370.5086
1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,370.4796
1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,370.3994
1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,371.3972
1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,363.361
1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,371.7762
1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,371.0914
1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,370.5798
1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,370.6818
1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,370.5772
1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,370.5948
1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,371.473
1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,370.8676
1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,369.9766
1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,371.4192
1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,370.8818
1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,362.9442
1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,362.343
1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,371.041
1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,370.8724
1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,372.5266
1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,370.4964
1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,370.3172
1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,359.629
1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,369.773
1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,369.4066
1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,369.9942
1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,368.9346
1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,367.621
1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,369.6986
1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,362.9366
1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,367.848
1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,370.7224
1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,368.0886
1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,370.9832
1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,368.765
1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,368.7534
1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,368.8626
1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,368.8322
1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,370.842
1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,368.4788
1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,369.0978
1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,361.9728
1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,369.559
1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,366.7232
1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,369.1888
1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,369.9242
1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,368.6528
1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,360.9354
1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,369.293
1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,368.18
1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,368.5068
1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,368.3842
1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,368.8558
1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,362.1196
1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,360.9974
1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,367.4096
1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,371.1294
1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,370.1096
1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,369.951
1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,369.683
1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,368.8554
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,360.4936
1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,368.058
1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,370.6636
1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,366.08
1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,370.5138
1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,369.2542
1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,371.2096
1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,369.4598
1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,368.014
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,368.119
1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,367.399
1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,360.2012
1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,367.9784
1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,368.0274
1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,369.0904
1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,370.8984
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,369.619
1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,369.0746
1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,367.309
1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,368.9398
1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,366.882
1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,368.1732
1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,368.2494
1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,368.5438
1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,368.1988
1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,368.5236
1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,369.7304
1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,367.615
1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,368.3078
1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,368.7324
1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,369.9982
1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,368.2886
1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,369.249
1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,368.863
1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,368.4936
1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,368.402
1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,368.5566
1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,367.375
1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,369.389
1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,368.218
1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,367.244
1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,368.5936
1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,367.8054
1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,369.9872
1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,368.9776
1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,367.0938
1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,371.8006
1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,370.5302
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,366.333
1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,367.4088
1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,370.3432
1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,368.8202
1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,368.4304
1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,368.0736
1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,369.0784
1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,368.2106
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,367.6768
1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,368.3694
1,0,0,1,0,0,0,0,1,1,0,0,0,0,5,368.9262
1,0,0,1,0,0,0,0,1,1,0,0,0,0,9,369.449
1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,367.4848
1,0,0,1,0,0,0,0,1,1,0,0,0,1,5,367.921
1,0,0,1,0,0,0,0,1,1,0,0,0,1,9,369.3958
1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,369.52
1,0,0,1,0,0,0,0,1,1,0,0,1,0,5,368.7676
1,0,0,1,0,0,0,0,1,1,0,0,1,0,9,370.086
1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,369.1502
1,0,0,1,0,0,0,0,1,1,0,0,1,1,5,367.9962
1,0,0,1,0,0,0,0,1,1,0,0,1,1,9,369.335
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,367.9372
1,0,0,1,0,1,0,0,1,1,0,0,0,0,5,370.162
1,0,0,1,0,1,0,0,1,1,0,0,0,0,9,369.6612
1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,370.905
1,0,0,1,0,1,0,0,1,1,0,0,0,1,5,368.1458
1,0,0,1,0,1,0,0,1,1,0,0,0,1,9,368.4098
1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,368.9858
1,0,0,1,0,1,0,0,1,1,0,0,1,0,5,368.0682
1,0,0,1,0,1,0,0,1,1,0,0,1,0,9,367.968
1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,369.9778
1,0,0,1,0,1,0,0,1,1,0,0,1,1,5,369.2924
1,0,0,1,0,1,0,0,1,1,0,0,1,1,9,367.7874
1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,368.7392
1,0,1,1,0,0,0,0,1,1,0,0,0,0,5,369.2668
1,0,1,1,0,0,0,0,1,1,0,0,0,0,9,367.8096
1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,370.5462
1,0,1,1,0,0,0,0,1,1,0,0,0,1,5,368.253
1,0,1,1,0,0,0,0,1,1,0,0,0,1,9,367.7954
1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,369.975
1,0,1,1,0,0,0,0,1,1,0,0,1,0,5,368.4548
1,0,1,1,0,0,0,0,1,1,0,0,1,0,9,369.1362
1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,368.292
1,0,1,1,0,0,0,0,1,1,0,0,1,1,5,368.2804
1,0,1,1,0,0,0,0,1,1,0,0,1,1,9,370.3744
1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,368.4952
1,0,1,1,0,1,0,0,1,1,0,0,0,0,5,368.237
1,0,1,1,0,1,0,0,1,1,0,0,0,0,9,367.794
1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,367.551
1,0,1,1,0,1,0,0,1,1,0,0,0,1,5,369.9392
1,0,1,1,0,1,0,0,1,1,0,0,0,1,9,369.357
1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,369.1596
1,0,1,1,0,1,0,0,1,1,0,0,1,0,5,368.7608
1,0,1,1,0,1,0,0,1,1,0,0,1,0,9,367.6412
1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,369.546
1,0,1,1,0,1,0,0,1,1,0,0,1,1,5,368.0044
1,0,1,1,0,1,0,0,1,1,0,0,1,1,9,368.9358
1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,369.4496
1,1,0,1,0,0,0,0,1,1,0,0,0,0,5,367.7664
1,1,0,1,0,0,0,0,1,1,0,0,0,0,9,367.2586
1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,369.5102
1,1,0,1,0,0,0,0,1,1,0,0,0,1,5,369.966
1,1,0,1,0,0,0,0,1,1,0,0,0,1,9,368.905
1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,369.8112
1,1,0,1,0,0,0,0,1,1,0,0,1,0,5,368.091
1,1,0,1,0,0,0,0,1,1,0,0,1,0,9,367.5278
1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,370.2104
1,1,0,1,0,0,0,0,1,1,0,0,1,1,5,367.8308
1,1,0,1,0,0,0,0,1,1,0,0,1,1,9,368.0588
1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,370.282
