root,opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,performance
1,0,0,0,0,0,0,2,32,10,0,11220.2
1,0,0,0,0,0,0,3,32,10,0,9382.4
1,0,0,0,0,0,0,4,32,10,0,9149.4
1,0,0,0,0,0,0,1,64,10,0,10735.2
1,0,0,0,0,0,0,2,64,10,0,10671.2
1,0,0,0,0,0,0,3,64,10,0,8462.2
1,0,0,0,0,0,0,4,64,10,0,8383
1,0,0,0,0,0,0,1,128,10,0,8698.4
1,0,0,0,0,0,0,2,128,10,0,8719.4
1,0,0,0,0,0,0,3,128,10,0,7442.8
1,0,0,0,0,0,0,4,128,10,0,7412.2
1,0,0,0,0,0,0,1,0,16,0,6185.8
1,0,0,0,0,0,0,2,0,16,0,6263.6
1,0,0,0,0,0,0,3,0,16,0,5608.2
1,0,0,0,0,0,0,4,0,16,0,5625.4
1,0,0,0,0,0,0,1,8,16,0,13227.6
1,0,0,0,0,0,0,2,8,16,0,12644.8
1,0,0,0,0,0,0,3,8,16,0,11450.6
1,0,0,0,0,0,0,4,8,16,0,11376.6
1,0,0,0,0,0,0,1,10,16,0,12366.2
1,0,0,0,0,0,0,2,10,16,0,11647.6
1,0,0,0,0,0,0,3,10,16,0,10735
1,0,0,0,0,0,0,4,10,16,0,10399.8
1,0,0,0,0,0,0,1,16,16,0,10900.8
1,0,0,0,0,0,0,2,16,16,0,10519.8
1,0,0,0,0,0,0,3,16,16,0,9294.6
1,0,0,0,0,0,0,4,16,16,0,9011.6
1,0,0,0,0,0,0,1,20,16,0,10611.4
1,0,0,0,0,0,0,2,20,16,0,10159
1,0,0,0,0,0,0,3,20,16,0,8918
1,0,0,0,0,0,0,4,20,16,0,8592.6
1,0,0,0,0,0,0,1,32,16,0,9871.8
1,0,0,0,0,0,0,2,32,16,0,9751.2
1,0,0,0,0,0,0,3,32,16,0,8058.4
1,0,0,0,0,0,0,4,32,16,0,7915.8
1,0,0,0,0,0,0,1,64,16,0,9259.8
1,0,0,0,0,0,0,2,64,16,0,9226.2
1,0,0,0,0,0,0,3,64,16,0,7401
1,0,0,0,0,0,0,4,64,16,0,7374.8
1,0,0,0,0,0,0,1,128,16,0,7748.8
1,0,0,0,0,0,0,2,128,16,0,7747.6
1,0,0,0,0,0,0,3,128,16,0,6583.6
1,0,0,0,0,0,0,4,128,16,0,6568.6
1,0,0,0,0,0,0,1,0,20,0,6111.8
1,0,0,0,0,0,0,2,0,20,0,6185.4
1,0,0,0,0,0,0,3,0,20,0,5508.6
1,0,0,0,0,0,0,4,0,20,0,5533.4
1,0,0,0,0,0,0,1,8,20,0,12886.4
1,0,0,0,0,0,0,2,8,20,0,12080.2
1,0,0,0,0,0,0,3,8,20,0,11018.8
1,0,0,0,0,0,0,4,8,20,0,10741
1,0,0,0,0,0,0,1,10,20,0,12095.2
1,0,0,0,0,0,0,2,10,20,0,11325.6
1,0,0,0,0,0,0,3,10,20,0,10324.2
1,0,0,0,0,0,0,4,10,20,0,9916
1,0,0,0,0,0,0,1,16,20,0,10771.6
1,0,0,0,0,0,0,2,16,20,0,10265.8
1,0,0,0,0,0,0,3,16,20,0,9057
1,0,0,0,0,0,0,4,16,20,0,8681.4
1,0,0,0,0,0,0,1,20,20,0,10369.4
1,0,0,0,0,0,0,2,20,20,0,10017.2
1,0,0,0,0,0,0,3,20,20,0,8578.2
1,0,0,0,0,0,0,4,20,20,0,8279.8
1,0,0,0,0,0,0,1,32,20,0,9690.8
1,0,0,0,0,0,0,2,32,20,0,9509
1,0,0,0,0,0,0,3,32,20,0,7805.4
1,0,0,0,0,0,0,4,32,20,0,7658.2
1,0,0,0,0,0,0,1,64,20,0,9116.4
1,0,0,0,0,0,0,2,64,20,0,9095.4
1,0,0,0,0,0,0,3,64,20,0,7175.2
1,0,0,0,0,0,0,4,64,20,0,7123.4
1,0,0,0,0,0,0,1,128,20,0,7507
1,0,0,0,0,0,0,2,128,20,0,7479.8
1,0,0,0,0,0,0,3,128,20,0,6400.2
1,0,0,0,0,0,0,4,128,20,0,6387.6
1,0,0,0,0,0,0,1,0,32,0,6004.6
1,0,0,0,0,0,0,2,0,32,0,6054
1,0,0,0,0,0,0,3,0,32,0,5375.8
1,0,0,0,0,0,0,4,0,32,0,5383.8
1,0,0,0,0,0,0,1,8,32,0,12233
1,0,0,0,0,0,0,2,8,32,0,11497.8
1,0,0,0,0,0,0,3,8,32,0,10503.6
1,0,0,0,0,0,0,4,8,32,0,10064.2
1,0,0,0,0,0,0,1,10,32,0,11487.6
1,0,0,0,0,0,0,2,10,32,0,10850.6
1,0,0,0,0,0,0,3,10,32,0,9802.6
1,0,0,0,0,0,0,4,10,32,0,9369.4
1,0,0,0,0,0,0,1,16,32,0,10247.6
1,0,0,0,0,0,0,2,16,32,0,9929.2
1,0,0,0,0,0,0,3,16,32,0,8461.2
1,0,0,0,0,0,0,4,16,32,0,8206.6
1,0,0,0,0,0,0,1,20,32,0,9909.4
1,0,0,0,0,0,0,2,20,32,0,9637.6
1,0,0,0,0,0,0,3,20,32,0,8024.2
1,0,0,0,0,0,0,4,20,32,0,7836.6
1,0,0,0,0,0,0,1,32,32,0,9308
1,0,0,0,0,0,0,2,32,32,0,9188.8
1,0,0,0,0,0,0,3,32,32,0,7347.4
1,0,0,0,0,0,0,4,32,32,0,7213.4
1,0,0,0,0,0,0,1,64,32,0,8809
1,0,0,0,0,0,0,2,64,32,0,8771.6
1,0,0,0,0,0,0,3,64,32,0,6796.8
1,0,0,0,0,0,0,4,64,32,0,6718.8
1,0,0,0,0,0,0,1,128,32,0,7196
1,0,0,0,0,0,0,2,128,32,0,7138.2
1,0,0,0,0,0,0,3,128,32,0,6279
1,0,0,0,0,0,0,4,128,32,0,6241.8
1,0,0,0,0,0,0,1,0,64,0,6007.4
1,0,0,0,0,0,0,2,0,64,0,6021.2
1,0,0,0,0,0,0,3,0,64,0,5435.2
1,0,0,0,0,0,0,4,0,64,0,5440.4
1,0,0,0,0,0,0,1,8,64,0,11458.6
1,0,0,0,0,0,0,2,8,64,0,11213.6
1,0,0,0,0,0,0,3,8,64,0,9789.8
1,0,0,0,0,0,0,4,8,64,0,9459.4
1,0,0,0,0,0,0,1,10,64,0,10819.2
1,0,0,0,0,0,0,2,10,64,0,10560.8
1,0,0,0,0,0,0,3,10,64,0,9109.6
1,0,0,0,0,0,0,4,10,64,0,8854.8
1,0,0,0,0,0,0,1,16,64,0,9774.6
1,0,0,0,0,0,0,2,16,64,0,9668
1,0,0,0,0,0,0,3,16,64,0,7871.2
1,0,0,0,0,0,0,4,16,64,0,7729.6
1,0,0,0,0,0,0,1,20,64,0,9439.4
1,0,0,0,0,0,0,2,20,64,0,9315.2
1,0,0,0,0,0,0,3,20,64,0,7492.4
1,0,0,0,0,0,0,4,20,64,0,7357.8
1,0,0,0,0,0,0,1,32,64,0,8981.6
1,0,0,0,0,0,0,2,32,64,0,8885.2
1,0,0,0,0,0,0,3,32,64,0,6953.8
1,0,0,0,0,0,0,4,32,64,0,6823.8
1,0,0,0,0,0,0,1,64,64,0,8794.8
1,0,0,0,0,0,0,2,64,64,0,8595.4
1,0,0,0,0,0,0,3,64,64,0,6581.2
1,0,0,0,0,0,0,4,64,64,0,6415
1,0,0,0,0,0,0,1,128,64,0,7061
1,0,0,0,0,0,0,2,128,64,0,6864.8
1,0,0,0,0,0,0,3,128,64,0,6170.8
1,0,0,0,0,0,0,4,128,64,0,6053.8
1,0,0,0,0,0,0,1,0,128,0,7615.4
1,0,0,0,0,0,0,2,0,128,0,7570.4
1,0,0,0,0,0,0,3,0,128,0,7240.6
1,0,0,0,0,0,0,4,0,128,0,7251.6
1,0,0,0,0,0,0,1,8,128,0,11323
1,0,0,0,0,0,0,2,8,128,0,10841.6
1,0,0,0,0,0,0,3,8,128,0,9342.2
1,0,0,0,0,0,0,4,8,128,0,9153.6
1,0,0,0,0,0,0,1,10,128,0,10363.6
1,0,0,0,0,0,0,2,10,128,0,10252.4
1,0,0,0,0,0,0,3,10,128,0,8728.6
1,0,0,0,0,0,0,4,10,128,0,8588.4
1,0,0,0,0,0,0,1,16,128,0,9481.4
1,0,0,0,0,0,0,2,16,128,0,9439.8
1,0,0,0,0,0,0,3,16,128,0,7616.2
1,0,0,0,0,0,0,4,16,128,0,7513.4
1,0,0,0,0,0,0,1,20,128,0,9220.4
1,0,0,0,0,0,0,2,20,128,0,9179.8
1,0,0,0,0,0,0,3,20,128,0,7270.2
1,0,0,0,0,0,0,4,20,128,0,7161.8
1,0,0,0,0,0,0,1,32,128,0,8905.6
1,0,0,0,0,0,0,2,32,128,0,8815.4
1,0,0,0,0,0,0,3,32,128,0,6811.6
1,0,0,0,0,0,0,4,32,128,0,6703
1,0,0,0,0,0,0,1,64,128,0,8725.2
1,0,0,0,0,0,0,2,64,128,0,8486.6
1,0,0,0,0,0,0,3,64,128,0,6628.4
1,0,0,0,0,0,0,4,64,128,0,6621.8
1,0,0,0,0,0,0,1,128,128,0,7622.2
1,0,0,0,0,0,0,2,128,128,0,7191.2
1,0,0,0,0,0,0,3,128,128,0,6388.8
1,0,0,0,0,0,0,4,128,128,0,6218
1,0,0,0,0,0,0,1,0,0,8,8277.2
1,0,0,0,0,0,0,2,0,0,8,8318
1,0,0,0,0,0,0,3,0,0,8,8076
1,0,0,0,0,0,0,4,0,0,8,8106.4
1,0,0,0,0,0,0,1,8,0,8,8225.4
1,0,0,0,0,0,0,2,8,0,8,8557.8
1,0,0,0,0,0,0,3,8,0,8,6887
1,0,0,0,0,0,0,4,8,0,8,7169.8
1,0,0,0,0,0,0,1,10,0,8,8028.8
1,0,0,0,0,0,0,2,10,0,8,8490.6
1,0,0,0,0,0,0,3,10,0,8,6834.2
1,0,0,0,0,0,0,4,10,0,8,7218.4
1,0,0,0,0,0,0,1,16,0,8,8023.2
1,0,0,0,0,0,0,2,16,0,8,8637.8
1,0,0,0,0,0,0,3,16,0,8,6853.8
1,0,0,0,0,0,0,4,16,0,8,7296.2
1,0,0,0,0,0,0,1,20,0,8,8279.2
1,0,0,0,0,0,0,2,20,0,8,8925.4
1,0,0,0,0,0,0,3,20,0,8,6968.8
1,0,0,0,0,0,0,4,20,0,8,7359.4
1,0,0,0,0,0,0,1,32,0,8,8719.8
1,0,0,0,0,0,0,2,32,0,8,9149.2
1,0,0,0,0,0,0,3,32,0,8,7108.4
1,0,0,0,0,0,0,4,32,0,8,7425.6
1,0,0,0,0,0,0,1,64,0,8,9683
1,0,0,0,0,0,0,2,64,0,8,10468
1,0,0,0,0,0,0,3,64,0,8,7704.8
1,0,0,0,0,0,0,4,64,0,8,8902.4
1,0,0,0,0,0,0,1,128,0,8,9858.8
1,0,0,0,0,0,0,2,128,0,8,10229.6
1,0,0,0,0,0,0,3,128,0,8,9204.4
1,0,0,0,0,0,0,4,128,0,8,9637.2
1,0,0,0,0,0,0,1,0,8,8,6645.8
1,0,0,0,0,0,0,2,0,8,8,6620.2
1,0,0,0,0,0,0,3,0,8,8,5864.6
1,0,0,0,0,0,0,4,0,8,8,5913.4
1,0,0,0,0,0,0,1,8,8,8,16534.8
1,0,0,0,0,0,0,2,8,8,8,16406.4
1,0,0,0,0,0,0,3,8,8,8,14608
1,0,0,0,0,0,0,4,8,8,8,14436.8
1,0,0,0,0,0,0,1,10,8,8,14700.6
1,0,0,0,0,0,0,2,10,8,8,14695
1,0,0,0,0,0,0,3,10,8,8,12974
1,0,0,0,0,0,0,4,10,8,8,12755
1,0,0,0,0,0,0,1,16,8,8,11771.8
1,0,0,0,0,0,0,2,16,8,8,11745
1,0,0,0,0,0,0,3,16,8,8,10390.4
1,0,0,0,0,0,0,4,16,8,8,10352.8
1,0,0,0,0,0,0,1,20,8,8,11249.8
1,0,0,0,0,0,0,2,20,8,8,11229.4
1,0,0,0,0,0,0,3,20,8,8,9720.4
1,0,0,0,0,0,0,4,20,8,8,9597.4
1,0,0,0,0,0,0,1,32,8,8,10174.4
1,0,0,0,0,0,0,2,32,8,8,10202.2
1,0,0,0,0,0,0,3,32,8,8,8456
1,0,0,0,0,0,0,4,32,8,8,8443.6
1,0,0,0,0,0,0,1,64,8,8,9195.6
1,0,0,0,0,0,0,2,64,8,8,9205
1,0,0,0,0,0,0,3,64,8,8,7435.6
1,0,0,0,0,0,0,4,64,8,8,7422.2
1,0,0,0,0,0,0,1,128,8,8,7641.2
1,0,0,0,0,0,0,2,128,8,8,7645.2
1,0,0,0,0,0,0,3,128,8,8,6535.6
1,0,0,0,0,0,0,4,128,8,8,6531.8
1,0,0,0,0,0,0,1,0,10,8,7047.4
1,0,0,0,0,0,0,2,0,10,8,7041.8
1,0,0,0,0,0,0,3,0,10,8,6126.4
1,0,0,0,0,0,0,4,0,10,8,6168.8
1,0,0,0,0,0,0,1,8,10,8,15604
1,0,0,0,0,0,0,2,8,10,8,15280.8
1,0,0,0,0,0,0,3,8,10,8,13534.2
1,0,0,0,0,0,0,4,8,10,8,13279.8
1,0,0,0,0,0,0,1,10,10,8,13995
1,0,0,0,0,0,0,2,10,10,8,13949.6
1,0,0,0,0,0,0,3,10,10,8,12124.2
1,0,0,0,0,0,0,4,10,10,8,11945
1,0,0,0,0,0,0,1,16,10,8,11644.8
1,0,0,0,0,0,0,2,16,10,8,11502.2
1,0,0,0,0,0,0,3,16,10,8,10055.4
1,0,0,0,0,0,0,4,16,10,8,9927.4
1,0,0,0,0,0,0,1,20,10,8,11194.8
1,0,0,0,0,0,0,2,20,10,8,11286.4
1,0,0,0,0,0,0,3,20,10,8,9500.2
1,0,0,0,0,0,0,4,20,10,8,9394.6
1,0,0,0,0,0,0,1,32,10,8,10461.8
1,0,0,0,0,0,0,2,32,10,8,10500.2
1,0,0,0,0,0,0,3,32,10,8,8456.6
1,0,0,0,0,0,0,4,32,10,8,8411
1,0,0,0,0,0,0,1,64,10,8,9476.2
1,0,0,0,0,0,0,2,64,10,8,9542
1,0,0,0,0,0,0,3,64,10,8,7578.6
1,0,0,0,0,0,0,4,64,10,8,7554.6
1,0,0,0,0,0,0,1,128,10,8,7820.6
1,0,0,0,0,0,0,2,128,10,8,7824.2
1,0,0,0,0,0,0,3,128,10,8,6652.4
1,0,0,0,0,0,0,4,128,10,8,6643.6
1,0,0,0,0,0,0,1,0,16,8,6541.2
1,0,0,0,0,0,0,2,0,16,8,6538.2
1,0,0,0,0,0,0,3,0,16,8,5790
1,0,0,0,0,0,0,4,0,16,8,5821.4
1,0,0,0,0,0,0,1,8,16,8,11998.2
1,0,0,0,0,0,0,2,8,16,8,11918
1,0,0,0,0,0,0,3,8,16,8,10476.4
1,0,0,0,0,0,0,4,8,16,8,10374.4
1,0,0,0,0,0,0,1,10,16,8,11088.4
1,0,0,0,0,0,0,2,10,16,8,10911.4
1,0,0,0,0,0,0,3,10,16,8,9625.2
1,0,0,0,0,0,0,4,10,16,8,9478.2
1,0,0,0,0,0,0,1,16,16,8,9502
1,0,0,0,0,0,0,2,16,16,8,9530.6
1,0,0,0,0,0,0,3,16,16,8,8334.2
1,0,0,0,0,0,0,4,16,16,8,8271.8
1,0,0,0,0,0,0,1,20,16,8,9349.4
1,0,0,0,0,0,0,2,20,16,8,9408.8
1,0,0,0,0,0,0,3,20,16,8,8046.4
1,0,0,0,0,0,0,4,20,16,8,7964.4
1,0,0,0,0,0,0,1,32,16,8,9013.6
1,0,0,0,0,0,0,2,32,16,8,9054
1,0,0,0,0,0,0,3,32,16,8,7423.6
1,0,0,0,0,0,0,4,32,16,8,7394.4
1,0,0,0,0,0,0,1,64,16,8,8507.4
1,0,0,0,0,0,0,2,64,16,8,8549.4
1,0,0,0,0,0,0,3,64,16,8,6889.4
1,0,0,0,0,0,0,4,64,16,8,6861.2
1,0,0,0,0,0,0,1,128,16,8,7222.4
1,0,0,0,0,0,0,2,128,16,8,7182.4
1,0,0,0,0,0,0,3,128,16,8,6238.4
1,0,0,0,0,0,0,4,128,16,8,6211.8
1,0,0,0,0,0,0,1,0,20,8,6508.6
1,0,0,0,0,0,0,2,0,20,8,6513.2
1,0,0,0,0,0,0,3,0,20,8,5776.8
1,0,0,0,0,0,0,4,0,20,8,5792.8
1,0,0,0,0,0,0,1,8,20,8,11228.4
1,0,0,0,0,0,0,2,8,20,8,11041
1,0,0,0,0,0,0,3,8,20,8,9700.4
1,0,0,0,0,0,0,4,8,20,8,9470.6
1,0,0,0,0,0,0,1,10,20,8,10388.4
1,0,0,0,0,0,0,2,10,20,8,10242.6
1,0,0,0,0,0,0,3,10,20,8,8972.2
1,0,0,0,0,0,0,4,10,20,8,8798.4
1,0,0,0,0,0,0,1,16,20,8,9158.6
1,0,0,0,0,0,0,2,16,20,8,9052.8
1,0,0,0,0,0,0,3,16,20,8,7948
1,0,0,0,0,0,0,4,16,20,8,7859.2
1,0,0,0,0,0,0,1,20,20,8,9040.4
1,0,0,0,0,0,0,2,20,20,8,9038
1,0,0,0,0,0,0,3,20,20,8,7713.6
1,0,0,0,0,0,0,4,20,20,8,7628.8
1,0,0,0,0,0,0,1,32,20,8,8847.6
1,0,0,0,0,0,0,2,32,20,8,8818.2
1,0,0,0,0,0,0,3,32,20,8,7246.2
1,0,0,0,0,0,0,4,32,20,8,7180.2
1,0,0,0,0,0,0,1,64,20,8,8410.6
1,0,0,0,0,0,0,2,64,20,8,8394.6
1,0,0,0,0,0,0,3,64,20,8,6803.2
1,0,0,0,0,0,0,4,64,20,8,6758.8
1,0,0,0,0,0,0,1,128,20,8,7063.6
1,0,0,0,0,0,0,2,128,20,8,7032.4
1,0,0,0,0,0,0,3,128,20,8,6172.6
1,0,0,0,0,0,0,4,128,20,8,6152.8
1,0,0,0,0,0,0,1,0,32,8,6417
1,0,0,0,0,0,0,2,0,32,8,6461.2
1,0,0,0,0,0,0,3,0,32,8,5773.6
1,0,0,0,0,0,0,4,0,32,8,5793.6
1,0,0,0,0,0,0,1,8,32,8,9802.4
1,0,0,0,0,0,0,2,8,32,8,9667.8
1,0,0,0,0,0,0,3,8,32,8,8405.4
1,0,0,0,0,0,0,4,8,32,8,8267
1,0,0,0,0,0,0,1,10,32,8,9242
1,0,0,0,0,0,0,2,10,32,8,9046.6
1,0,0,0,0,0,0,3,10,32,8,8029.4
1,0,0,0,0,0,0,4,10,32,8,7805.2
1,0,0,0,0,0,0,1,16,32,8,8372.2
1,0,0,0,0,0,0,2,16,32,8,8331.2
1,0,0,0,0,0,0,3,16,32,8,7296.4
1,0,0,0,0,0,0,4,16,32,8,7217.4
1,0,0,0,0,0,0,1,20,32,8,8420.8
1,0,0,0,0,0,0,2,20,32,8,8385.6
1,0,0,0,0,0,0,3,20,32,8,7222.6
1,0,0,0,0,0,0,4,20,32,8,7135
1,0,0,0,0,0,0,1,32,32,8,8513.8
1,0,0,0,0,0,0,2,32,32,8,8416.2
1,0,0,0,0,0,0,3,32,32,8,6946
1,0,0,0,0,0,0,4,32,32,8,6863.2
1,0,0,0,0,0,0,1,64,32,8,8246.6
1,0,0,0,0,0,0,2,64,32,8,8158.2
1,0,0,0,0,0,0,3,64,32,8,6691.2
1,0,0,0,0,0,0,4,64,32,8,6620
1,0,0,0,0,0,0,1,128,32,8,6922.2
1,0,0,0,0,0,0,2,128,32,8,6864.6
1,0,0,0,0,0,0,3,128,32,8,6125.2
1,0,0,0,0,0,0,4,128,32,8,6090
1,0,0,0,0,0,0,1,0,64,8,6458.4
1,0,0,0,0,0,0,2,0,64,8,6475
1,0,0,0,0,0,0,3,0,64,8,5932.8
1,0,0,0,0,0,0,4,0,64,8,5917.6
1,0,0,0,0,0,0,1,8,64,8,8723.6
1,0,0,0,0,0,0,2,8,64,8,8543.2
1,0,0,0,0,0,0,3,8,64,8,7430.6
1,0,0,0,0,0,0,4,8,64,8,7265.2
1,0,0,0,0,0,0,1,10,64,8,8360
1,0,0,0,0,0,0,2,10,64,8,8123.6
1,0,0,0,0,0,0,3,10,64,8,7167
1,0,0,0,0,0,0,4,10,64,8,6996.4
1,0,0,0,0,0,0,1,16,64,8,7859.8
1,0,0,0,0,0,0,2,16,64,8,7757.2
1,0,0,0,0,0,0,3,16,64,8,6811.4
1,0,0,0,0,0,0,4,16,64,8,6694.8
1,0,0,0,0,0,0,1,20,64,8,8004
1,0,0,0,0,0,0,2,20,64,8,7912.4
1,0,0,0,0,0,0,3,20,64,8,6825.4
1,0,0,0,0,0,0,4,20,64,8,6704
1,0,0,0,0,0,0,1,32,64,8,8209
1,0,0,0,0,0,0,2,32,64,8,8121.4
1,0,0,0,0,0,0,3,32,64,8,6695.8
1,0,0,0,0,0,0,4,32,64,8,6594.4
1,0,0,0,0,0,0,1,64,64,8,8225.6
1,0,0,0,0,0,0,2,64,64,8,7974.6
1,0,0,0,0,0,0,3,64,64,8,6670.8
1,0,0,0,0,0,0,4,64,64,8,6481
1,0,0,0,0,0,0,1,128,64,8,7050.4
1,0,0,0,0,0,0,2,128,64,8,6867.6
1,0,0,0,0,0,0,3,128,64,8,6273.4
1,0,0,0,0,0,0,4,128,64,8,6176.4
1,0,0,0,0,0,0,1,0,128,8,7677.8
1,0,0,0,0,0,0,2,0,128,8,7703.6
1,0,0,0,0,0,0,3,0,128,8,7433.4
1,0,0,0,0,0,0,4,0,128,8,7460.4
1,0,0,0,0,0,0,1,8,128,8,8255.6
1,0,0,0,0,0,0,2,8,128,8,8068.8
1,0,0,0,0,0,0,3,8,128,8,6951
1,0,0,0,0,0,0,4,8,128,8,6815.2
1,0,0,0,0,0,0,1,10,128,8,7993.2
1,0,0,0,0,0,0,2,10,128,8,7794.8
1,0,0,0,0,0,0,3,10,128,8,6777.6
1,0,0,0,0,0,0,4,10,128,8,6653.2
1,0,0,0,0,0,0,1,16,128,8,7657.4
1,0,0,0,0,0,0,2,16,128,8,7551.8
1,0,0,0,0,0,0,3,16,128,8,6581.2
1,0,0,0,0,0,0,4,16,128,8,6473.4
1,0,0,0,0,0,0,1,20,128,8,7833.8
1,0,0,0,0,0,0,2,20,128,8,7743
1,0,0,0,0,0,0,3,20,128,8,6640
1,0,0,0,0,0,0,4,20,128,8,6524.4
1,0,0,0,0,0,0,1,32,128,8,8152
1,0,0,0,0,0,0,2,32,128,8,8030.2
1,0,0,0,0,0,0,3,32,128,8,6611
1,0,0,0,0,0,0,4,32,128,8,6501.6
1,0,0,0,0,0,0,1,64,128,8,8282.2
1,0,0,0,0,0,0,2,64,128,8,8038.2
1,0,0,0,0,0,0,3,64,128,8,6727.8
1,0,0,0,0,0,0,4,64,128,8,6537.8
1,0,0,0,0,0,0,1,128,128,8,7632.4
1,0,0,0,0,0,0,2,128,128,8,7348.2
1,0,0,0,0,0,0,3,128,128,8,6770
1,0,0,0,0,0,0,4,128,128,8,6660.8
1,0,0,0,0,0,0,1,0,0,10,8282.2
1,0,0,0,0,0,0,2,0,0,10,8510.2
1,0,0,0,0,0,0,3,0,0,10,8082.4
