root,opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,performance
1,0,0,0,0,0,0,2,32,0,8,8930.6
1,0,0,0,0,0,0,3,32,0,8,7166
1,0,0,0,0,0,0,4,32,0,8,7437.8
1,0,0,0,0,0,0,1,64,0,8,9399.8
1,0,0,0,0,0,0,2,64,0,8,10375.8
1,0,0,0,0,0,0,3,64,0,8,7781.4
1,0,0,0,0,0,0,4,64,0,8,8574.6
1,0,0,0,0,0,0,1,128,0,8,9836.8
1,0,0,0,0,0,0,2,128,0,8,10154.2
1,0,0,0,0,0,0,3,128,0,8,9421.6
1,0,0,0,0,0,0,4,128,0,8,9875.6
1,0,0,0,0,0,0,1,0,8,8,6622.2
1,0,0,0,0,0,0,2,0,8,8,6626.2
1,0,0,0,0,0,0,3,0,8,8,6076.2
1,0,0,0,0,0,0,4,0,8,8,5927.6
1,0,0,0,0,0,0,1,8,8,8,18350.6
1,0,0,0,0,0,0,2,8,8,8,18511.4
1,0,0,0,0,0,0,3,8,8,8,15305.4
1,0,0,0,0,0,0,4,8,8,8,15322.8
1,0,0,0,0,0,0,1,10,8,8,16397.6
1,0,0,0,0,0,0,2,10,8,8,16667.8
1,0,0,0,0,0,0,3,10,8,8,13897.2
1,0,0,0,0,0,0,4,10,8,8,13682.4
1,0,0,0,0,0,0,1,16,8,8,12363.2
1,0,0,0,0,0,0,2,16,8,8,12276.4
1,0,0,0,0,0,0,3,16,8,8,10546.2
1,0,0,0,0,0,0,4,16,8,8,10489.6
1,0,0,0,0,0,0,1,20,8,8,11571.2
1,0,0,0,0,0,0,2,20,8,8,11002.6
1,0,0,0,0,0,0,3,20,8,8,9837.6
1,0,0,0,0,0,0,4,20,8,8,9703.6
1,0,0,0,0,0,0,1,32,8,8,10296.8
1,0,0,0,0,0,0,2,32,8,8,10221.8
1,0,0,0,0,0,0,3,32,8,8,8542
1,0,0,0,0,0,0,4,32,8,8,8510.8
1,0,0,0,0,0,0,1,64,8,8,9090.6
1,0,0,0,0,0,0,2,64,8,8,9031.8
1,0,0,0,0,0,0,3,64,8,8,7511.4
1,0,0,0,0,0,0,4,64,8,8,7492.8
1,0,0,0,0,0,0,1,128,8,8,7635.4
1,0,0,0,0,0,0,2,128,8,8,7644.8
1,0,0,0,0,0,0,3,128,8,8,6567.6
1,0,0,0,0,0,0,4,128,8,8,6566.6
1,0,0,0,0,0,0,1,0,10,8,7054.4
1,0,0,0,0,0,0,2,0,10,8,7060.8
1,0,0,0,0,0,0,3,0,10,8,6136.2
1,0,0,0,0,0,0,4,0,10,8,6195
1,0,0,0,0,0,0,1,8,10,8,18240.4
1,0,0,0,0,0,0,2,8,10,8,17975.6
1,0,0,0,0,0,0,3,8,10,8,14471.4
1,0,0,0,0,0,0,4,8,10,8,14254
1,0,0,0,0,0,0,1,10,10,8,16664.4
1,0,0,0,0,0,0,2,10,10,8,16550.6
1,0,0,0,0,0,0,3,10,10,8,13187.4
1,0,0,0,0,0,0,4,10,10,8,12982.6
1,0,0,0,0,0,0,1,16,10,8,12144.2
1,0,0,0,0,0,0,2,16,10,8,12112.4
1,0,0,0,0,0,0,3,16,10,8,10232.6
1,0,0,0,0,0,0,4,16,10,8,10093.2
1,0,0,0,0,0,0,1,20,10,8,11457.8
1,0,0,0,0,0,0,2,20,10,8,10793.2
1,0,0,0,0,0,0,3,20,10,8,9607
1,0,0,0,0,0,0,4,20,10,8,9483.2
1,0,0,0,0,0,0,1,32,10,8,10408.4
1,0,0,0,0,0,0,2,32,10,8,10350.8
1,0,0,0,0,0,0,3,32,10,8,8557.6
1,0,0,0,0,0,0,4,32,10,8,8473.4
1,0,0,0,0,0,0,1,64,10,8,9427
1,0,0,0,0,0,0,2,64,10,8,9381.6
1,0,0,0,0,0,0,3,64,10,8,7664.8
1,0,0,0,0,0,0,4,64,10,8,7633.8
1,0,0,0,0,0,0,1,128,10,8,7864.4
1,0,0,0,0,0,0,2,128,10,8,7873.2
1,0,0,0,0,0,0,3,128,10,8,6689
1,0,0,0,0,0,0,4,128,10,8,6673.6
1,0,0,0,0,0,0,1,0,16,8,6561.4
1,0,0,0,0,0,0,2,0,16,8,6562.4
1,0,0,0,0,0,0,3,0,16,8,5788.6
1,0,0,0,0,0,0,4,0,16,8,5829.4
1,0,0,0,0,0,0,1,8,16,8,14464.6
1,0,0,0,0,0,0,2,8,16,8,14340.2
1,0,0,0,0,0,0,3,8,16,8,11310.2
1,0,0,0,0,0,0,4,8,16,8,11224.6
1,0,0,0,0,0,0,1,10,16,8,13547.8
1,0,0,0,0,0,0,2,10,16,8,13380.8
1,0,0,0,0,0,0,3,10,16,8,10587.4
1,0,0,0,0,0,0,4,10,16,8,10425.2
1,0,0,0,0,0,0,1,16,16,8,9970
1,0,0,0,0,0,0,2,16,16,8,9927.4
1,0,0,0,0,0,0,3,16,16,8,8458.4
1,0,0,0,0,0,0,4,16,16,8,8377.6
1,0,0,0,0,0,0,1,20,16,8,9618
1,0,0,0,0,0,0,2,20,16,8,9055.2
1,0,0,0,0,0,0,3,20,16,8,8134.4
1,0,0,0,0,0,0,4,20,16,8,8030.2
1,0,0,0,0,0,0,1,32,16,8,9006.4
1,0,0,0,0,0,0,2,32,16,8,8916.6
1,0,0,0,0,0,0,3,32,16,8,7485
1,0,0,0,0,0,0,4,32,16,8,7439.8
1,0,0,0,0,0,0,1,64,16,8,8373
1,0,0,0,0,0,0,2,64,16,8,8287.8
1,0,0,0,0,0,0,3,64,16,8,6952.6
1,0,0,0,0,0,0,4,64,16,8,6919.8
1,0,0,0,0,0,0,1,128,16,8,7219.6
1,0,0,0,0,0,0,2,128,16,8,7173.2
1,0,0,0,0,0,0,3,128,16,8,6265.6
1,0,0,0,0,0,0,4,128,16,8,6232
1,0,0,0,0,0,0,1,0,20,8,6531
1,0,0,0,0,0,0,2,0,20,8,6535
1,0,0,0,0,0,0,3,0,20,8,5794
1,0,0,0,0,0,0,4,0,20,8,5800.4
1,0,0,0,0,0,0,1,8,20,8,13671.2
1,0,0,0,0,0,0,2,8,20,8,13538
1,0,0,0,0,0,0,3,8,20,8,10575
1,0,0,0,0,0,0,4,8,20,8,10420.4
1,0,0,0,0,0,0,1,10,20,8,12395.4
1,0,0,0,0,0,0,2,10,20,8,12779.6
1,0,0,0,0,0,0,3,10,20,8,9954.6
1,0,0,0,0,0,0,4,10,20,8,9787.8
1,0,0,0,0,0,0,1,16,20,8,9595.6
1,0,0,0,0,0,0,2,16,20,8,9438.8
1,0,0,0,0,0,0,3,16,20,8,8093.2
1,0,0,0,0,0,0,4,16,20,8,7963.6
1,0,0,0,0,0,0,1,20,20,8,9255.8
1,0,0,0,0,0,0,2,20,20,8,8658.4
1,0,0,0,0,0,0,3,20,20,8,7800.8
1,0,0,0,0,0,0,4,20,20,8,7698.6
1,0,0,0,0,0,0,1,32,20,8,8803.2
1,0,0,0,0,0,0,2,32,20,8,8661.2
1,0,0,0,0,0,0,3,32,20,8,7305.2
1,0,0,0,0,0,0,4,32,20,8,7219
1,0,0,0,0,0,0,1,64,20,8,8232.6
1,0,0,0,0,0,0,2,64,20,8,8133.6
1,0,0,0,0,0,0,3,64,20,8,6879.8
1,0,0,0,0,0,0,4,64,20,8,6813.4
1,0,0,0,0,0,0,1,128,20,8,7067.4
1,0,0,0,0,0,0,2,128,20,8,7041
1,0,0,0,0,0,0,3,128,20,8,6223.6
1,0,0,0,0,0,0,4,128,20,8,6172.6
1,0,0,0,0,0,0,1,0,32,8,6470
1,0,0,0,0,0,0,2,0,32,8,6483.8
1,0,0,0,0,0,0,3,0,32,8,5752
1,0,0,0,0,0,0,4,0,32,8,5811.2
1,0,0,0,0,0,0,1,8,32,8,12411.6
1,0,0,0,0,0,0,2,8,32,8,12289.4
1,0,0,0,0,0,0,3,8,32,8,9406.6
1,0,0,0,0,0,0,4,8,32,8,9237.8
1,0,0,0,0,0,0,1,10,32,8,11875.4
1,0,0,0,0,0,0,2,10,32,8,11747
1,0,0,0,0,0,0,3,10,32,8,9005.2
1,0,0,0,0,0,0,4,10,32,8,8825.8
1,0,0,0,0,0,0,1,16,32,8,8759.6
1,0,0,0,0,0,0,2,16,32,8,8647.4
1,0,0,0,0,0,0,3,16,32,8,7452.2
1,0,0,0,0,0,0,4,16,32,8,7351
1,0,0,0,0,0,0,1,20,32,8,8617.4
1,0,0,0,0,0,0,2,20,32,8,8070.2
1,0,0,0,0,0,0,3,20,32,8,7306.2
1,0,0,0,0,0,0,4,20,32,8,7207.6
1,0,0,0,0,0,0,1,32,32,8,8411
1,0,0,0,0,0,0,2,32,32,8,8228
1,0,0,0,0,0,0,3,32,32,8,7026.8
1,0,0,0,0,0,0,4,32,32,8,6914.8
1,0,0,0,0,0,0,1,64,32,8,8033
1,0,0,0,0,0,0,2,64,32,8,7884.4
1,0,0,0,0,0,0,3,64,32,8,6786
1,0,0,0,0,0,0,4,64,32,8,6689.8
1,0,0,0,0,0,0,1,128,32,8,6962.6
1,0,0,0,0,0,0,2,128,32,8,6881.6
1,0,0,0,0,0,0,3,128,32,8,6172.8
1,0,0,0,0,0,0,4,128,32,8,6123.6
1,0,0,0,0,0,0,1,0,64,8,6536
1,0,0,0,0,0,0,2,0,64,8,6554.4
1,0,0,0,0,0,0,3,0,64,8,5896.2
1,0,0,0,0,0,0,4,0,64,8,5960.2
1,0,0,0,0,0,0,1,8,64,8,11450.8
1,0,0,0,0,0,0,2,8,64,8,11208.2
1,0,0,0,0,0,0,3,8,64,8,8413.2
1,0,0,0,0,0,0,4,8,64,8,8229.6
1,0,0,0,0,0,0,1,10,64,8,11078
1,0,0,0,0,0,0,2,10,64,8,10894.6
1,0,0,0,0,0,0,3,10,64,8,8177.4
1,0,0,0,0,0,0,4,10,64,8,8001.6
1,0,0,0,0,0,0,1,16,64,8,8230.6
1,0,0,0,0,0,0,2,16,64,8,8040.4
1,0,0,0,0,0,0,3,16,64,8,6950
1,0,0,0,0,0,0,4,16,64,8,6814
1,0,0,0,0,0,0,1,20,64,8,8175.4
1,0,0,0,0,0,0,2,20,64,8,7594.2
1,0,0,0,0,0,0,3,20,64,8,6903.8
1,0,0,0,0,0,0,4,20,64,8,6769.4
1,0,0,0,0,0,0,1,32,64,8,8135.8
1,0,0,0,0,0,0,2,32,64,8,7922.2
1,0,0,0,0,0,0,3,32,64,8,6759.2
1,0,0,0,0,0,0,4,32,64,8,6640.4
1,0,0,0,0,0,0,1,64,64,8,8012.6
1,0,0,0,0,0,0,2,64,64,8,7696.6
1,0,0,0,0,0,0,3,64,64,8,6749.4
1,0,0,0,0,0,0,4,64,64,8,6549
1,0,0,0,0,0,0,1,128,64,8,7101.4
1,0,0,0,0,0,0,2,128,64,8,6905.2
1,0,0,0,0,0,0,3,128,64,8,6314.4
1,0,0,0,0,0,0,4,128,64,8,6207.4
1,0,0,0,0,0,0,1,0,128,8,7675.6
1,0,0,0,0,0,0,2,0,128,8,7713.4
1,0,0,0,0,0,0,3,0,128,8,7411.6
1,0,0,0,0,0,0,4,0,128,8,7484
1,0,0,0,0,0,0,1,8,128,8,10931.6
1,0,0,0,0,0,0,2,8,128,8,10631.2
1,0,0,0,0,0,0,3,8,128,8,7914
1,0,0,0,0,0,0,4,8,128,8,7752.2
1,0,0,0,0,0,0,1,10,128,8,10679.4
1,0,0,0,0,0,0,2,10,128,8,10434.6
1,0,0,0,0,0,0,3,10,128,8,7763.4
1,0,0,0,0,0,0,4,10,128,8,7613.8
1,0,0,0,0,0,0,1,16,128,8,8026.6
1,0,0,0,0,0,0,2,16,128,8,7817
1,0,0,0,0,0,0,3,16,128,8,6699.2
1,0,0,0,0,0,0,4,16,128,8,6581.8
1,0,0,0,0,0,0,1,20,128,8,8029.2
1,0,0,0,0,0,0,2,20,128,8,7412.2
1,0,0,0,0,0,0,3,20,128,8,6704.8
1,0,0,0,0,0,0,4,20,128,8,6587
1,0,0,0,0,0,0,1,32,128,8,8071.4
1,0,0,0,0,0,0,2,32,128,8,7811.4
1,0,0,0,0,0,0,3,32,128,8,6651.6
1,0,0,0,0,0,0,4,32,128,8,6544.6
1,0,0,0,0,0,0,1,64,128,8,8083.4
1,0,0,0,0,0,0,2,64,128,8,7794.2
1,0,0,0,0,0,0,3,64,128,8,6839.6
1,0,0,0,0,0,0,4,64,128,8,6630
1,0,0,0,0,0,0,1,128,128,8,7698
1,0,0,0,0,0,0,2,128,128,8,7388.6
1,0,0,0,0,0,0,3,128,128,8,6839.8
1,0,0,0,0,0,0,4,128,128,8,6723.2
1,0,0,0,0,0,0,1,0,0,10,8323.6
1,0,0,0,0,0,0,2,0,0,10,8326.4
1,0,0,0,0,0,0,3,0,0,10,8056.4
1,0,0,0,0,0,0,4,0,0,10,8129.8
